GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0021201189,101,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,118.0,138.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,109,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,15,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-234.0,6.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,168,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,37.0,249.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,179,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,113.0,-3.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,186,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12.0,-65.0,108.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,205,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,143.0,200.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,222,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-223.0,127.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,252,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-103.0,143.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,255,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,3,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13.0,78.0,116.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,265,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-40.0,272.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,272,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,50,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,-15.0,195.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,295,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,43,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,0.0,175.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,308,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,103.0,15.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,318,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,119.0,219.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,357,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,185.0,165.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,382,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,33,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,13.0,3.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,463,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,155.0,190.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,467,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-164.0,187.0,1,1,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,516,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,125.0,129.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201189,573,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,1,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,65.0,-182.0,626.0,1,0,20130412,LAL,GSW,2012-13
Shot Chart Detail,0021201212,8,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,204.0,137.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,61,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,31,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-35.0,28.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,64,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,10,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,195.0,195.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,73,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,55,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,160.0,52.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,89,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,2.0,260.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,150,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-168.0,194.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,207,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-144.0,140.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,246,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,2,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,7.0,74.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,253,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,28,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-59.0,168.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,258,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-67.0,249.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,260,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-169.0,127.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,266,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,9.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,274,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-109.0,239.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,300,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-150.0,6.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,304,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-228.0,-3.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,312,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,38,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,18.0,25.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,369,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-204.0,176.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,387,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-166.0,11.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,405,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,15,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,17.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,436,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,47,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,234.0,-3.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,441,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,14,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-136.0,233.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,449,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-90.0,263.0,1,1,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201212,451,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,160.0,231.0,1,0,20130415,GSW,SAS,2012-13
Shot Chart Detail,0021201230,6,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,111.0,242.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,84.0,244.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,41,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-65.0,197.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,44,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,50.0,254.0,1,1,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,68,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,206.0,165.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21.0,118.0,176.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,131,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-46.0,247.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,176,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,209.0,154.0,1,1,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,179,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-123.0,227.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,256,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,1.0,176.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,296,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,37,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,239.0,52.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,312,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-116.0,93.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,385,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-75.0,244.0,1,1,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,401,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-224.0,20.0,1,0,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,409,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,11.0,1,1,20130417,POR,GSW,2012-13
Shot Chart Detail,0021201230,434,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,56,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,30.0,1,1,20130417,POR,GSW,2012-13
Shot Chart Detail,0021500003,6,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,56,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,12.0,31.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,9,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-176.0,195.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,14,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,9.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,19,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-197.0,193.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,36,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-4.0,8.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,38,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-11.0,259.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,46,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22.0,-117.0,188.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,55,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-179.0,228.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,68,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,57,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,89.0,239.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,82,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-156.0,232.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,88,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,45,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-19.0,21.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,18.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,127,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,39.0,-186.0,345.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,208,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,164.0,185.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,221,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,54,Made Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-96.0,85.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,253,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,166.0,174.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,261,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,204.0,151.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,277,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-9.0,8.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,302,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,11.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,333,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,35,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,13.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,339,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,42.0,61.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,161.0,203.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,366,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,13,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,20.0,23.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,395,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,184.0,170.0,1,1,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,524,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,21,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-122.0,43.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500003,550,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,6.0,7.0,1,0,20151027,GSW,NOP,2015-16
Shot Chart Detail,0021500030,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-109.0,154.0,1,0,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,209.0,124.0,1,1,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,39,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,56,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,228.0,87.0,1,1,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,44,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29.0,-52.0,288.0,1,1,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,62,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-129.0,214.0,1,0,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,119,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,222.0,106.0,1,0,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,220,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,-16.0,1,0,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,251,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-240.0,100.0,1,1,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,258,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,49,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,14.0,-1.0,1,1,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,277,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-115.0,224.0,1,0,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,345,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,43,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,35.0,75.0,1,1,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,41,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,-43.0,110.0,1,1,20151030,HOU,GSW,2015-16
Shot Chart Detail,0021500030,487,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,18,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,2.0,1,1,20151030,HOU,GSW,2015-16
